"Estacion","Fecha inicial","Fecha final","PM2.5"
"CAJICA - UMNG","2024-10-18","","10.57727273"
"CAJICA - UMNG","2024-10-17","","8.38208333"
"CAJICA - UMNG","2024-10-16","","9.83833333"
"CAJICA - UMNG","2024-10-15","","6.13666667"
"CAJICA - UMNG","2024-10-14","","9.68333333"
"CAJICA - UMNG","2024-10-13","","4.96166667"
"CAJICA - UMNG","2024-10-12","","9.63166667"
"CAJICA - UMNG","2024-10-11","","8.95416667"
"CAJICA - UMNG","2024-10-10","","4.42916667"
"CAJICA - UMNG","2024-10-09","","7.50583333"
"CAJICA - UMNG","2024-10-08","","15.94666667"
"CAJICA - UMNG","2024-10-07","","17.51791667"
"CAJICA - UMNG","2024-10-06","","9.15291667"
"CAJICA - UMNG","2024-10-05","","12.15458333"
"CAJICA - UMNG","2024-10-04","","13.22"
"CAJICA - UMNG","2024-10-03","","11.51708333"
"CAJICA - UMNG","2024-10-02","","13.01916667"
"CAJICA - UMNG","2024-10-01","","9.475"
"CAJICA - UMNG","2024-09-30","","12.4425"
"CAJICA - UMNG","2024-09-29","","11.67916667"
"CAJICA - UMNG","2024-09-28","","12.3875"
"CAJICA - UMNG","2024-09-27","","16.64875"
"CAJICA - UMNG","2024-09-26","","12.45291667"
"CAJICA - UMNG","2024-09-25","","11.94125"
"CAJICA - UMNG","2024-09-24","","11.41291667"
"CAJICA - UMNG","2024-09-23","","5.85625"
"CAJICA - UMNG","2024-09-22","","11.42083333"
"CAJICA - UMNG","2024-09-21","","10.69958333"
"CAJICA - UMNG","2024-09-20","","13.38916667"
"CAJICA - UMNG","2024-09-19","","10.53"
"CAJICA - UMNG","2024-09-18","","12.15"
"CAJICA - UMNG","2024-09-17","","8.79041667"
"CAJICA - UMNG","2024-09-16","","11.16916667"
"CAJICA - UMNG","2024-09-15","","9.81708333"
"CAJICA - UMNG","2024-09-14","","9.34583333"
"CAJICA - UMNG","2024-09-13","","10.28333333"
"CAJICA - UMNG","2024-09-12","","15.50583333"
"CAJICA - UMNG","2024-09-11","","14.64083333"
"CAJICA - UMNG","2024-09-10","","10.96791667"
"CAJICA - UMNG","2024-09-09","","10.19541667"
"CAJICA - UMNG","2024-09-08","","13.13708333"
"CAJICA - UMNG","2024-09-07","","17.83083333"
"CAJICA - UMNG","2024-09-06","","16.1825"
"CAJICA - UMNG","2024-09-05","","8.68916667"
"CAJICA - UMNG","2024-09-04","","37.06208333"
"CAJICA - UMNG","2024-09-03","","28.50583333"
"CAJICA - UMNG","2024-09-02","","22.45625"
"CAJICA - UMNG","2024-09-01","","19.91958333"
"CAJICA - UMNG","2024-08-31","","32.53916667"
"CAJICA - UMNG","2024-08-30","","21.12833333"
"CAJICA - UMNG","2024-08-29","","9.89291667"
"CAJICA - UMNG","2024-08-28","","15.53083333"
"CAJICA - UMNG","2024-08-27","","21.65041667"
"CAJICA - UMNG","2024-08-26","","12.71916667"
"CAJICA - UMNG","2024-08-25","","10.875"
"CAJICA - UMNG","2024-08-24","","7.23083333"
"CAJICA - UMNG","2024-08-23","","12.86166667"
"CAJICA - UMNG","2024-08-22","","12.50375"
"CAJICA - UMNG","2024-08-21","","15.07958333"
"CAJICA - UMNG","2024-08-20","","10.8625"
"CAJICA - UMNG","2024-08-19","","13.5625"
"CAJICA - UMNG","2024-08-18","","14.11875"
"CAJICA - UMNG","2024-08-17","","13.83"
"CAJICA - UMNG","2024-08-16","","9.51416667"
"CAJICA - UMNG","2024-08-15","","10.46541667"
"CAJICA - UMNG","2024-08-14","","13.7475"
"CAJICA - UMNG","2024-08-13","","6.725"
"CAJICA - UMNG","2024-08-12","","13.51416667"
"CAJICA - UMNG","2024-08-11","","9.26583333"
"CAJICA - UMNG","2024-08-10","","5.60833333"
"CAJICA - UMNG","2024-08-09","","11.4025"
"CAJICA - UMNG","2024-08-08","","10.73416667"
"CAJICA - UMNG","2024-08-07","","16.245"
"CAJICA - UMNG","2024-08-06","","8.11"
"CAJICA - UMNG","2024-08-05","","7.99916667"
"CAJICA - UMNG","2024-08-04","","9.71916667"
"CAJICA - UMNG","2024-08-03","","9.24833333"
"CAJICA - UMNG","2024-08-02","","10.45208333"
"CAJICA - UMNG","2024-08-01","","9.28291667"
"CAJICA - UMNG","2024-07-31","","4.955"
"CAJICA - UMNG","2024-07-30","","7.19166667"
"CAJICA - UMNG","2024-07-29","","7.59125"
"CAJICA - UMNG","2024-07-28","","7.93333333"
"CAJICA - UMNG","2024-07-27","","5.89583333"
"CAJICA - UMNG","2024-07-26","","7.94166667"
"CAJICA - UMNG","2024-07-25","","5.3"
"CAJICA - UMNG","2024-07-24","","7.6125"
"CAJICA - UMNG","2024-07-23","","5.0125"
"CAJICA - UMNG","2024-07-22","","5.04347826"
"CAJICA - UMNG","2024-07-21","","4.75"
"CAJICA - UMNG","2024-07-20","","5.95416667"
"CAJICA - UMNG","2024-07-19","","7.36666667"
"CAJICA - UMNG","2024-07-18","","6.42083333"
"CAJICA - UMNG","2024-07-17","","5.16666667"
"CAJICA - UMNG","2024-07-16","","4.7"
"CAJICA - UMNG","2024-07-15","","5.54166667"
"CAJICA - UMNG","2024-07-14","","4.5"
"CAJICA - UMNG","2024-07-13","","3.6625"
"CAJICA - UMNG","2024-07-12","","7.5"
"CAJICA - UMNG","2024-07-11","","11.2875"
"CAJICA - UMNG","2024-07-10","","5.53333333"
"CAJICA - UMNG","2024-07-09","","5.65"
"CAJICA - UMNG","2024-07-08","","5.41666667"
"CAJICA - UMNG","2024-07-07","","6.94583333"
"CAJICA - UMNG","2024-07-06","","9.74583333"
"CAJICA - UMNG","2024-07-05","","8.78333333"
"CAJICA - UMNG","2024-07-04","","5.13333333"
"CAJICA - UMNG","2024-07-03","","6.0"
"CAJICA - UMNG","2024-07-02","","5.64166667"
"CAJICA - UMNG","2024-07-01","","4.825"
"CAJICA - UMNG","2024-06-30","","9.71833333"
"CAJICA - UMNG","2024-06-29","","14.33333333"
"CAJICA - UMNG","2024-06-28","","13.07291667"
"CAJICA - UMNG","2024-06-27","","8.83416667"
"CAJICA - UMNG","2024-06-26","","7.0"
"CAJICA - UMNG","2024-06-25","","5.48333333"
"CAJICA - UMNG","2024-06-24","","7.38333333"
"CAJICA - UMNG","2024-06-23","","6.325"
"CAJICA - UMNG","2024-06-22","","7.43333333"
"CAJICA - UMNG","2024-06-21","","4.875"
"CAJICA - UMNG","2024-06-20","","4.41666667"
"CAJICA - UMNG","2024-06-19","","9.08333333"
"CAJICA - UMNG","2024-06-18","","7.53333333"
"CAJICA - UMNG","2024-06-17","","6.8125"
"CAJICA - UMNG","2024-06-16","","3.73041667"
"CAJICA - UMNG","2024-06-15","","6.52083333"
"CAJICA - UMNG","2024-06-14","","16.55416667"
"CAJICA - UMNG","2024-06-13","","5.89166667"
"CAJICA - UMNG","2024-06-12","","7.50833333"
"CAJICA - UMNG","2024-06-11","","10.21666667"
"CAJICA - UMNG","2024-06-10","","8.17916667"
"CAJICA - UMNG","2024-06-09","","6.99166667"
"CAJICA - UMNG","2024-06-08","","5.34166667"
"CAJICA - UMNG","2024-06-07","","9.36666667"
"CAJICA - UMNG","2024-06-06","","5.59166667"
"CAJICA - UMNG","2024-06-05","","4.47083333"
"CAJICA - UMNG","2024-06-04","","2.84166667"
"CAJICA - UMNG","2024-06-02","","8.03076923"
"CAJICA - UMNG","2024-06-01","","3.56666667"
"CAJICA - UMNG","2024-05-31","","3.44583333"
"CAJICA - UMNG","2024-05-30","","5.94583333"
"CAJICA - UMNG","2024-05-29","","5.58333333"
"CAJICA - UMNG","2024-05-28","","4.5375"
"CAJICA - UMNG","2024-05-27","","6.29583333"
"CAJICA - UMNG","2024-05-26","","4.95416667"
"CAJICA - UMNG","2024-05-25","","9.0375"
"CAJICA - UMNG","2024-05-24","","7.3375"
"CAJICA - UMNG","2024-05-23","","6.925"
"CAJICA - UMNG","2024-05-22","","4.94583333"
"CAJICA - UMNG","2024-05-21","","3.52083333"
"CAJICA - UMNG","2024-05-20","","4.89166667"
"CAJICA - UMNG","2024-05-19","","5.82916667"
"CAJICA - UMNG","2024-05-18","","8.50833333"
"CAJICA - UMNG","2024-05-17","","8.11666667"
"CAJICA - UMNG","2024-05-16","","12.4375"
"CAJICA - UMNG","2024-05-15","","9.4125"
"CAJICA - UMNG","2024-05-14","","6.73846154"
"CAJICA - UMNG","2024-05-12","","10.23846154"
"CAJICA - UMNG","2024-05-11","","5.64"
"CAJICA - UMNG","2024-05-10","","5.9375"
"CAJICA - UMNG","2024-05-09","","6.25"
"CAJICA - UMNG","2024-05-08","","10.82083333"
"CAJICA - UMNG","2024-05-07","","5.70833333"
"CAJICA - UMNG","2024-05-06","","3.29583333"
"CAJICA - UMNG","2024-05-05","","5.31666667"
"CAJICA - UMNG","2024-05-04","","10.83333333"
"CAJICA - UMNG","2024-05-03","","10.425"
"CAJICA - UMNG","2024-05-02","","15.37916667"
"CAJICA - UMNG","2024-05-01","","8.7125"
"CAJICA - UMNG","2024-04-29","","8.4875"
"CAJICA - UMNG","2024-04-28","","16.87083333"
"CAJICA - UMNG","2024-04-27","","6.90416667"
"CAJICA - UMNG","2024-04-26","","9.56666667"
"CAJICA - UMNG","2024-04-25","","12.7875"
"CAJICA - UMNG","2024-04-24","","10.225"
"CAJICA - UMNG","2024-04-23","","11.68333333"
"CAJICA - UMNG","2024-04-22","","6.725"
"CAJICA - UMNG","2024-04-21","","10.59166667"
"CAJICA - UMNG","2024-04-20","","13.45416667"
"CAJICA - UMNG","2024-04-19","","14.53333333"
"CAJICA - UMNG","2024-04-18","","33.67916667"
"CAJICA - UMNG","2024-04-17","","36.09166667"
"CAJICA - UMNG","2024-04-16","","33.025"
"CAJICA - UMNG","2024-04-15","","31.85833333"
"CAJICA - UMNG","2024-04-14","","34.22083333"
"CAJICA - UMNG","2024-04-13","","38.2125"
"CAJICA - UMNG","2024-04-12","","37.075"
"CAJICA - UMNG","2024-04-11","","33.41538462"
"CAJICA - UMNG","2024-03-03","","38.17222222"
"CAJICA - UMNG","2024-03-02","","46.55217391"
"CAJICA - UMNG","2024-03-01","","38.5125"
"CAJICA - UMNG","2024-02-29","","31.05"
"CAJICA - UMNG","2024-02-26","","43.66"
"CAJICA - UMNG","2024-02-25","","33.47083333"
"CAJICA - UMNG","2024-02-24","","34.04583333"
"CAJICA - UMNG","2024-02-23","","22.14583333"
"CAJICA - UMNG","2024-02-22","","16.10416667"
"CAJICA - UMNG","2024-02-21","","27.4"
"CAJICA - UMNG","2024-02-20","","29.85833333"
"CAJICA - UMNG","2024-02-19","","33.36666667"
"CAJICA - UMNG","2024-02-18","","22.62083333"
"CAJICA - UMNG","2024-02-17","","14.625"
"CAJICA - UMNG","2024-02-16","","17.91666667"
"CAJICA - UMNG","2024-02-15","","19.7375"
"CAJICA - UMNG","2024-02-14","","23.81666667"
"CAJICA - UMNG","2024-02-13","","28.60833333"
"CAJICA - UMNG","2024-02-12","","23.70833333"
"CAJICA - UMNG","2024-02-11","","17.9875"
"CAJICA - UMNG","2024-02-10","","11.35416667"
"CAJICA - UMNG","2024-02-09","","11.225"
"CAJICA - UMNG","2024-02-08","","19.80416667"
"CAJICA - UMNG","2024-02-07","","15.34583333"
"CAJICA - UMNG","2024-02-06","","10.60833333"
"CAJICA - UMNG","2024-02-05","","11.65833333"
"CAJICA - UMNG","2024-02-04","","11.85416667"
"CAJICA - UMNG","2024-02-03","","20.0125"
"CAJICA - UMNG","2024-02-02","","22.74166667"
"CAJICA - UMNG","2024-02-01","","30.00833333"
"CAJICA - UMNG","2024-01-31","","40.6375"
"CAJICA - UMNG","2024-01-30","","41.03333333"
"CAJICA - UMNG","2024-01-29","","27.14166667"
"CAJICA - UMNG","2024-01-28","","44.3"
"CAJICA - UMNG","2024-01-27","","57.20416667"
"CAJICA - UMNG","2024-01-26","","49.99166667"
"CAJICA - UMNG","2024-01-25","","62.87916667"
"CAJICA - UMNG","2024-01-24","","50.8875"
"CAJICA - UMNG","2024-01-23","","20.21666667"
"CAJICA - UMNG","2024-01-22","","17.86666667"
"CAJICA - UMNG","2024-01-21","","15.9875"
"CAJICA - UMNG","2024-01-20","","17.9125"
"CAJICA - UMNG","2024-01-19","","16.99166667"
"CAJICA - UMNG","2024-01-18","","18.0125"
"CAJICA - UMNG","2024-01-17","","21.5625"
"CAJICA - UMNG","2024-01-16","","21.396"
"CAJICA - UMNG","2024-01-15","","22.39166667"
"CAJICA - UMNG","2024-01-14","","27.0"
"CAJICA - UMNG","2024-01-13","","33.80833333"
"CAJICA - UMNG","2024-01-12","","28.34583333"
"CAJICA - UMNG","2024-01-11","","23.99583333"
"CAJICA - UMNG","2024-01-10","","9.78571429"
"CAJICA - UMNG","2024-01-06","","28.95333333"
"CAJICA - UMNG","2024-01-05","","22.47083333"
"CAJICA - UMNG","2024-01-04","","18.69583333"
"CAJICA - UMNG","2024-01-03","","20.1375"
"CAJICA - UMNG","2024-01-02","","17.8125"
"CAJICA - UMNG","2024-01-01","","30.95833333"
"CAJICA - UMNG","2023-12-31","","19.73043478"
"CAJICA - UMNG","2023-12-30","","17.5625"
"CAJICA - UMNG","2023-12-29","","24.99583333"
"CAJICA - UMNG","2023-12-28","","21.27083333"
"CAJICA - UMNG","2023-12-27","","17.6875"
"CAJICA - UMNG","2023-12-26","","10.1173913"
"CAJICA - UMNG","2023-12-25","","22.40833333"
"CAJICA - UMNG","2023-12-24","","20.08333333"
"CAJICA - UMNG","2023-12-23","","25.4375"
"CAJICA - UMNG","2023-12-22","","20.09583333"
"CAJICA - UMNG","2023-12-21","","29.2625"
"CAJICA - UMNG","2023-12-20","","15.75"
"CAJICA - UMNG","2023-12-19","","19.77083333"
"CAJICA - UMNG","2023-12-18","","18.4625"
"CAJICA - UMNG","2023-12-17","","19.07083333"
"CAJICA - UMNG","2023-12-16","","27.82916667"
"CAJICA - UMNG","2023-12-15","","24.70833333"
"CAJICA - UMNG","2023-12-14","","30.25833333"
"CAJICA - UMNG","2023-12-13","","16.95"
"CAJICA - UMNG","2023-12-12","","13.2375"
"CAJICA - UMNG","2023-12-11","","10.60869565"
"CAJICA - UMNG","2023-12-10","","7.37916667"
"CAJICA - UMNG","2023-12-09","","10.30416667"
"CAJICA - UMNG","2023-12-08","","18.89166667"
"CAJICA - UMNG","2023-12-07","","22.5375"
"CAJICA - UMNG","2023-12-06","","13.45"
"CAJICA - UMNG","2023-12-05","","19.56333333"
"CAJICA - UMNG","2023-12-04","","20.068"
"CAJICA - UMNG","2023-12-03","","25.6925"
"CAJICA - UMNG","2023-12-02","","20.44375"
"CAJICA - UMNG","2023-12-01","","19.48208333"
"CAJICA - UMNG","2023-11-30","","16.31"
"CAJICA - UMNG","2023-11-29","","15.46125"
"CAJICA - UMNG","2023-11-28","","7.19409091"
"CAJICA - UMNG","2023-11-27","","6.97916667"
"CAJICA - UMNG","2023-11-26","","9.57083333"
"CAJICA - UMNG","2023-11-25","","10.84833333"
"CAJICA - UMNG","2023-11-24","","15.17166667"
"CAJICA - UMNG","2023-11-23","","21.44125"
"CAJICA - UMNG","2023-11-22","","21.39875"
"CAJICA - UMNG","2023-11-21","","14.1426087"
"CAJICA - UMNG","2023-11-20","","16.15541667"
"CAJICA - UMNG","2023-11-19","","18.60666667"
"CAJICA - UMNG","2023-11-18","","18.87541667"
"CAJICA - UMNG","2023-11-17","","18.81333333"
"CAJICA - UMNG","2023-11-16","","17.19791667"
"CAJICA - UMNG","2023-11-15","","13.00833333"
"CAJICA - UMNG","2023-11-14","","9.78625"
"CAJICA - UMNG","2023-11-13","","11.70208333"
"CAJICA - UMNG","2023-11-12","","12.37833333"
"CAJICA - UMNG","2023-11-11","","12.69916667"
"CAJICA - UMNG","2023-11-10","","12.335"
"CAJICA - UMNG","2023-11-09","","13.5275"
"CAJICA - UMNG","2023-11-08","","12.02333333"
"CAJICA - UMNG","2023-11-07","","8.74166667"
"CAJICA - UMNG","2023-11-06","","13.05291667"
"CAJICA - UMNG","2023-11-05","","14.35083333"
"CAJICA - UMNG","2023-11-04","","15.285"
"CAJICA - UMNG","2023-11-03","","26.79875"
"CAJICA - UMNG","2023-11-02","","21.50916667"
"CAJICA - UMNG","2023-11-01","","12.005"
"CAJICA - UMNG","2023-10-31","","14.84333333"
"CAJICA - UMNG","2023-10-30","","20.26958333"
"CAJICA - UMNG","2023-10-29","","12.22666667"
"CAJICA - UMNG","2023-10-28","","11.62208333"
"CAJICA - UMNG","2023-10-27","","14.23375"
"CAJICA - UMNG","2023-10-26","","20.91583333"
"CAJICA - UMNG","2023-10-25","","15.00458333"
"CAJICA - UMNG","2023-10-24","","18.09"
"CAJICA - UMNG","2023-10-23","","16.97125"
"CAJICA - UMNG","2023-10-22","","22.58625"
"CAJICA - UMNG","2023-10-21","","22.37"
"CAJICA - UMNG","2023-10-20","","23.75166667"
"CAJICA - UMNG","2023-10-19","","10.08208333"
"CAJICA - UMNG","2023-10-18","","11.84583333"
"CAJICA - UMNG","2023-10-17","","12.09333333"
"CAJICA - UMNG","2023-10-16","","15.42583333"
"CAJICA - UMNG","2023-10-15","","14.61708333"
"CAJICA - UMNG","2023-10-14","","15.47208333"
"CAJICA - UMNG","2023-10-13","","17.29208333"
"CAJICA - UMNG","2023-10-12","","24.40666667"
"CAJICA - UMNG","2023-10-11","","15.65333333"
"CAJICA - UMNG","2023-10-10","","10.87083333"
"CAJICA - UMNG","2023-10-09","","13.90833333"
"CAJICA - UMNG","2023-10-08","","11.13166667"
"CAJICA - UMNG","2023-10-07","","11.815"
"CAJICA - UMNG","2023-10-06","","15.37833333"
"CAJICA - UMNG","2023-10-05","","20.5975"
"CAJICA - UMNG","2023-10-04","","22.0725"
"CAJICA - UMNG","2023-10-03","","17.79375"
"CAJICA - UMNG","2023-10-02","","19.24791667"
"CAJICA - UMNG","2023-10-01","","10.21041667"
"CAJICA - UMNG","2023-09-30","","13.80666667"
"CAJICA - UMNG","2023-09-29","","14.00958333"
"CAJICA - UMNG","2023-09-28","","22.6375"
"CAJICA - UMNG","2023-09-27","","21.98291667"
"CAJICA - UMNG","2023-09-26","","14.40208333"
"CAJICA - UMNG","2023-09-25","","11.80833333"
"CAJICA - UMNG","2023-09-24","","6.10583333"
"CAJICA - UMNG","2023-09-23","","15.65833333"
"CAJICA - UMNG","2023-09-22","","17.96625"
"CAJICA - UMNG","2023-09-21","","19.04625"
"CAJICA - UMNG","2023-09-20","","18.3673913"
"CAJICA - UMNG","2023-09-19","","14.8075"
"CAJICA - UMNG","2023-09-18","","20.27041667"
"CAJICA - UMNG","2023-09-17","","11.7325"
"CAJICA - UMNG","2023-09-16","","15.8175"
"CAJICA - UMNG","2023-09-15","","11.40333333"
"CAJICA - UMNG","2023-09-14","","12.39"
"CAJICA - UMNG","2023-09-13","","13.09833333"
"CAJICA - UMNG","2023-09-12","","12.45347826"
"CAJICA - UMNG","2023-09-11","","9.7775"
"CAJICA - UMNG","2023-09-10","","12.98333333"
"CAJICA - UMNG","2023-09-09","","13.53083333"
"CAJICA - UMNG","2023-09-08","","9.92"
"CAJICA - UMNG","2023-09-03","","12.48842105"
"CAJICA - UMNG","2023-09-02","","22.99666667"
"CAJICA - UMNG","2023-08-31","","15.66954545"
"CAJICA - UMNG","2023-08-30","","8.52347826"
"CAJICA - UMNG","2023-08-29","","10.65083333"
"CAJICA - UMNG","2023-08-28","","16.29333333"
"CAJICA - UMNG","2023-08-27","","18.55208333"
"CAJICA - UMNG","2023-08-26","","19.15291667"
"CAJICA - UMNG","2023-08-25","","15.10333333"
"CAJICA - UMNG","2023-08-24","","12.23458333"
"CAJICA - UMNG","2023-08-23","","10.26791667"
"CAJICA - UMNG","2023-08-22","","10.36958333"
"CAJICA - UMNG","2023-08-21","","8.93833333"
"CAJICA - UMNG","2023-08-20","","10.6125"
"CAJICA - UMNG","2023-08-19","","17.66375"
"CAJICA - UMNG","2023-08-18","","16.85125"
"CAJICA - UMNG","2023-08-17","","8.00291667"
"CAJICA - UMNG","2023-08-16","","9.83833333"
"CAJICA - UMNG","2023-08-15","","8.02833333"
"CAJICA - UMNG","2023-08-14","","9.12791667"
"CAJICA - UMNG","2023-08-13","","8.53291667"
"CAJICA - UMNG","2023-08-12","","9.80958333"
"CAJICA - UMNG","2023-08-11","","6.51625"
"CAJICA - UMNG","2023-08-10","","14.44826087"
"CAJICA - UMNG","2023-08-09","","8.78291667"
"CAJICA - UMNG","2023-08-08","","11.83041667"
"CAJICA - UMNG","2023-08-07","","6.76238095"
"CAJICA - UMNG","2023-08-06","","7.28708333"
"CAJICA - UMNG","2023-08-05","","9.03375"
"CAJICA - UMNG","2023-08-04","","9.50875"
"CAJICA - UMNG","2023-08-03","","5.31833333"
"CAJICA - UMNG","2023-08-02","","5.66214286"
"CAJICA - UMNG","2023-07-25","","8.00357143"
"CAJICA - UMNG","2023-07-24","","3.84173913"
"CAJICA - UMNG","2023-07-23","","4.88333333"
"CAJICA - UMNG","2023-07-22","","4.89166667"
"CAJICA - UMNG","2023-07-21","","4.6173913"
"CAJICA - UMNG","2023-07-20","","3.02083333"
"CAJICA - UMNG","2023-07-19","","5.40083333"
"CAJICA - UMNG","2023-07-18","","5.155"
"CAJICA - UMNG","2023-07-17","","4.22208333"
"CAJICA - UMNG","2023-07-16","","4.51583333"
"CAJICA - UMNG","2023-07-15","","4.84875"
"CAJICA - UMNG","2023-07-14","","4.62166667"
"CAJICA - UMNG","2023-07-13","","5.05458333"
"CAJICA - UMNG","2023-07-12","","9.41958333"
"CAJICA - UMNG","2023-07-11","","5.94"
"CAJICA - UMNG","2023-07-10","","7.49416667"
"CAJICA - UMNG","2023-07-09","","4.81375"
"CAJICA - UMNG","2023-07-08","","7.08083333"
"CAJICA - UMNG","2023-07-07","","5.55958333"
"CAJICA - UMNG","2023-07-06","","5.07666667"
"CAJICA - UMNG","2023-07-05","","8.41041667"
"CAJICA - UMNG","2023-07-04","","5.27375"
"CAJICA - UMNG","2023-06-22","","4.67333333"
"CAJICA - UMNG","2023-06-21","","4.6525"
"CAJICA - UMNG","2023-06-20","","4.390625"
"CAJICA - UMNG","2023-06-19","","4.6625"
"CAJICA - UMNG","2023-06-18","","2.16789474"
"CAJICA - UMNG","2023-06-17","","1.2475"
"CAJICA - UMNG","2023-06-16","","4.93611111"
"CAJICA - UMNG","2023-06-15","","3.22608696"
"CAJICA - UMNG","2023-06-14","","4.85227273"
"CAJICA - UMNG","2023-06-13","","5.2475"
"CAJICA - UMNG","2023-06-12","","4.9125"
"CAJICA - UMNG","2023-06-11","","8.45541667"
"CAJICA - UMNG","2023-06-10","","10.29375"
"CAJICA - UMNG","2023-06-09","","6.81416667"
"CAJICA - UMNG","2023-06-08","","4.20956522"
"CAJICA - UMNG","2023-06-07","","6.1675"
"CAJICA - UMNG","2023-06-06","","4.5"
"CAJICA - UMNG","2023-06-05","","7.95"
"CAJICA - UMNG","2023-06-04","","10.48333333"
"CAJICA - UMNG","2023-06-03","","11.90833333"
"CAJICA - UMNG","2023-06-02","","7.4125"
"CAJICA - UMNG","2023-06-01","","4.13333333"
"CAJICA - UMNG","2023-05-31","","7.88333333"
"CAJICA - UMNG","2023-05-30","","9.15833333"
"CAJICA - UMNG","2023-05-29","","13.58333333"
"CAJICA - UMNG","2023-05-28","","4.10833333"
"CAJICA - UMNG","2023-05-27","","10.99166667"
"CAJICA - UMNG","2023-05-26","","5.75041667"
"CAJICA - UMNG","2023-05-25","","10.775"
"CAJICA - UMNG","2023-05-24","","8.9825"
"CAJICA - UMNG","2023-05-23","","8.20541667"
"CAJICA - UMNG","2023-05-22","","11.97583333"
"CAJICA - UMNG","2023-05-21","","16.54083333"
"CAJICA - UMNG","2023-05-20","","12.01708333"
"CAJICA - UMNG","2023-05-19","","7.83291667"
"CAJICA - UMNG","2023-05-18","","9.63375"
"CAJICA - UMNG","2023-05-17","","8.69958333"
"CAJICA - UMNG","2023-05-16","","8.52166667"
"CAJICA - UMNG","2023-05-15","","12.92291667"
"CAJICA - UMNG","2023-05-14","","16.24625"
"CAJICA - UMNG","2023-05-13","","14.575"
"CAJICA - UMNG","2023-05-10","","6.26791667"
"CAJICA - UMNG","2023-05-09","","8.82916667"
"CAJICA - UMNG","2023-05-08","","15.6875"
"CAJICA - UMNG","2023-05-07","","13.61166667"
"CAJICA - UMNG","2023-05-06","","15.57083333"
"CAJICA - UMNG","2023-05-05","","15.49583333"
"CAJICA - UMNG","2023-05-04","","12.69583333"
"CAJICA - UMNG","2023-05-03","","11.54166667"
"CAJICA - UMNG","2023-05-02","","10.37"
"CAJICA - UMNG","2023-05-01","","6.1875"
"CAJICA - UMNG","2023-04-30","","7.0875"
"CAJICA - UMNG","2023-04-29","","7.14583333"
"CAJICA - UMNG","2023-04-28","","5.56666667"
"CAJICA - UMNG","2023-04-27","","10.58333333"
"CAJICA - UMNG","2023-04-26","","11.4875"
"CAJICA - UMNG","2023-04-25","","16.15291667"
"CAJICA - UMNG","2023-04-24","","10.12583333"
"CAJICA - UMNG","2023-04-23","","10.08208333"
"CAJICA - UMNG","2023-04-22","","10.75333333"
"CAJICA - UMNG","2023-04-21","","8.475"
"CAJICA - UMNG","2023-04-18","","12.29363636"
"CAJICA - UMNG","2023-04-17","","8.64166667"
"CAJICA - UMNG","2023-04-16","","27.58541667"
"CAJICA - UMNG","2023-04-15","","32.19708333"
"CAJICA - UMNG","2023-04-14","","25.89208333"
"CAJICA - UMNG","2023-04-13","","20.63833333"
"CAJICA - UMNG","2023-04-12","","11.88791667"
"CAJICA - UMNG","2023-04-11","","11.68833333"
"CAJICA - UMNG","2023-04-10","","10.37541667"
"CAJICA - UMNG","2023-04-09","","11.08"
"CAJICA - UMNG","2023-04-08","","20.29958333"
"CAJICA - UMNG","2023-04-07","","19.09583333"
"CAJICA - UMNG","2023-04-06","","22.70083333"
"CAJICA - UMNG","2023-04-05","","23.10083333"
"CAJICA - UMNG","2023-04-04","","18.18913043"
"CAJICA - UMNG","2023-04-03","","12.85583333"
"CAJICA - UMNG","2023-04-02","","9.34458333"
"CAJICA - UMNG","2023-04-01","","26.52791667"
"CAJICA - UMNG","2023-03-31","","35.00666667"
"CAJICA - UMNG","2023-03-30","","21.52625"
"CAJICA - UMNG","2023-03-29","","15.73375"
"CAJICA - UMNG","2023-03-28","","28.72333333"
"CAJICA - UMNG","2023-03-27","","35.15458333"
"CAJICA - UMNG","2023-03-26","","41.34958333"
"CAJICA - UMNG","2023-03-25","","27.67666667"
"CAJICA - UMNG","2023-03-24","","27.8675"
"CAJICA - UMNG","2023-03-23","","29.73"
"CAJICA - UMNG","2023-03-22","","36.54166667"
"CAJICA - UMNG","2023-03-21","","23.61666667"
"CAJICA - UMNG","2023-03-20","","18.19956522"
"CAJICA - UMNG","2023-03-19","","12.73833333"
"CAJICA - UMNG","2023-03-18","","18.52041667"
"CAJICA - UMNG","2023-03-17","","20.23041667"
"CAJICA - UMNG","2023-03-16","","11.89458333"
"CAJICA - UMNG","2023-03-15","","14.20541667"
"CAJICA - UMNG","2023-03-14","","15.21041667"
"CAJICA - UMNG","2023-03-13","","8.27291667"
"CAJICA - UMNG","2023-03-12","","9.63541667"
"CAJICA - UMNG","2023-03-11","","12.09458333"
"CAJICA - UMNG","2023-03-10","","16.52291667"
"CAJICA - UMNG","2023-03-09","","14.54208333"
"CAJICA - UMNG","2023-03-08","","12.54875"
"CAJICA - UMNG","2023-03-07","","16.8475"
"CAJICA - UMNG","2023-03-06","","16.81333333"
"CAJICA - UMNG","2023-03-05","","9.31333333"
"CAJICA - UMNG","2023-03-04","","11.06583333"
"CAJICA - UMNG","2023-03-03","","14.655"
"CAJICA - UMNG","2023-03-02","","19.49333333"
"CAJICA - UMNG","2023-03-01","","22.65833333"
