"Estacion","Fecha inicial","Fecha final","PM2.5"
"CAJICA - UMNG","2026-05-15 17:00","2026-05-15 17:59","2.3"
"CAJICA - UMNG","2026-05-15 16:00","2026-05-15 16:59","1.87"
"CAJICA - UMNG","2026-05-15 15:00","2026-05-15 15:59","1.8"
"CAJICA - UMNG","2026-05-15 14:00","2026-05-15 14:59","2.24"
"CAJICA - UMNG","2026-05-15 13:00","2026-05-15 13:59","2.68"
"CAJICA - UMNG","2026-05-15 12:00","2026-05-15 12:59","3.01"
"CAJICA - UMNG","2026-05-15 11:00","2026-05-15 11:59","2.4"
"CAJICA - UMNG","2026-05-15 10:00","2026-05-15 10:59","2.61"
"CAJICA - UMNG","2026-05-15 09:00","2026-05-15 09:59","5.76"
"CAJICA - UMNG","2026-05-15 08:00","2026-05-15 08:59","9.83"
"CAJICA - UMNG","2026-05-15 07:00","2026-05-15 07:59","10.53"
"CAJICA - UMNG","2026-05-15 06:00","2026-05-15 06:59","8.81"
"CAJICA - UMNG","2026-05-15 05:00","2026-05-15 05:59","9.02"
"CAJICA - UMNG","2026-05-15 04:00","2026-05-15 04:59","9.38"
"CAJICA - UMNG","2026-05-15 03:00","2026-05-15 03:59","8.06"
"CAJICA - UMNG","2026-05-15 02:00","2026-05-15 02:59","7.29"
"CAJICA - UMNG","2026-05-15 01:00","2026-05-15 01:59","7.35"
"CAJICA - UMNG","2026-05-15 00:00","2026-05-15 00:59","8.1"
"CAJICA - UMNG","2026-05-14 23:00","2026-05-14 23:59","9.39"
"CAJICA - UMNG","2026-05-14 22:00","2026-05-14 22:59","11.22"
"CAJICA - UMNG","2026-05-14 21:00","2026-05-14 21:59","9.79"
"CAJICA - UMNG","2026-05-14 20:00","2026-05-14 20:59","7.56"
"CAJICA - UMNG","2026-05-14 19:00","2026-05-14 19:59","7.67"
"CAJICA - UMNG","2026-05-14 18:00","2026-05-14 18:59","4.86"
"CAJICA - UMNG","2026-05-14 17:00","2026-05-14 17:59","2.02"
"CAJICA - UMNG","2026-05-14 16:00","2026-05-14 16:59","1.71"
"CAJICA - UMNG","2026-05-14 15:00","2026-05-14 15:59","2.57"
"CAJICA - UMNG","2026-05-14 14:00","2026-05-14 14:59","2.85"
"CAJICA - UMNG","2026-05-14 13:00","2026-05-14 13:59","2.81"
"CAJICA - UMNG","2026-05-14 12:00","2026-05-14 12:59","3.72"
"CAJICA - UMNG","2026-05-14 11:00","2026-05-14 11:59","6.51"
"CAJICA - UMNG","2026-05-14 10:00","2026-05-14 10:59","9.42"
"CAJICA - UMNG","2026-05-14 09:00","2026-05-14 09:59","12.17"
"CAJICA - UMNG","2026-05-14 08:00","2026-05-14 08:59","13.39"
"CAJICA - UMNG","2026-05-14 07:00","2026-05-14 07:59","12.87"
"CAJICA - UMNG","2026-05-14 06:00","2026-05-14 06:59","11.78"
"CAJICA - UMNG","2026-05-14 05:00","2026-05-14 05:59","10.1"
"CAJICA - UMNG","2026-05-14 04:00","2026-05-14 04:59","7.71"
"CAJICA - UMNG","2026-05-14 03:00","2026-05-14 03:59","6.53"
"CAJICA - UMNG","2026-05-14 02:00","2026-05-14 02:59","6.46"
"CAJICA - UMNG","2026-05-14 01:00","2026-05-14 01:59","5.75"
"CAJICA - UMNG","2026-05-14 00:00","2026-05-14 00:59","5.99"
"CAJICA - UMNG","2026-05-13 23:00","2026-05-13 23:59","5.95"
"CAJICA - UMNG","2026-05-13 22:00","2026-05-13 22:59","5.71"
"CAJICA - UMNG","2026-05-13 21:00","2026-05-13 21:59","5.26"
"CAJICA - UMNG","2026-05-13 20:00","2026-05-13 20:59","3.43"
"CAJICA - UMNG","2026-05-13 19:00","2026-05-13 19:59","1.66"
"CAJICA - UMNG","2026-05-13 18:00","2026-05-13 18:59","1.02"
"CAJICA - UMNG","2026-05-13 17:00","2026-05-13 17:59","2.6"
"CAJICA - UMNG","2026-05-13 16:00","2026-05-13 16:59","4.38"
"CAJICA - UMNG","2026-05-13 15:00","2026-05-13 15:59","3.93"
"CAJICA - UMNG","2026-05-13 14:00","2026-05-13 14:59","3.75"
"CAJICA - UMNG","2026-05-13 13:00","2026-05-13 13:59","5.94"
"CAJICA - UMNG","2026-05-13 12:00","2026-05-13 12:59","9.8"
"CAJICA - UMNG","2026-05-13 11:00","2026-05-13 11:59","11.3"
"CAJICA - UMNG","2026-05-13 10:00","2026-05-13 10:59","11.71"
"CAJICA - UMNG","2026-05-13 09:00","2026-05-13 09:59","10.05"
"CAJICA - UMNG","2026-05-13 08:00","2026-05-13 08:59","7.24"
"CAJICA - UMNG","2026-05-13 07:00","2026-05-13 07:59","8.7"
"CAJICA - UMNG","2026-05-13 06:00","2026-05-13 06:59","10.62"
"CAJICA - UMNG","2026-05-13 05:00","2026-05-13 05:59","17.58"
"CAJICA - UMNG","2026-05-13 04:00","2026-05-13 04:59","16.41"
"CAJICA - UMNG","2026-05-13 03:00","2026-05-13 03:59","8.69"
"CAJICA - UMNG","2026-05-13 02:00","2026-05-13 02:59","8.0"
"CAJICA - UMNG","2026-05-13 01:00","2026-05-13 01:59","6.1"
"CAJICA - UMNG","2026-05-13 00:00","2026-05-13 00:59","4.97"
"CAJICA - UMNG","2026-05-12 23:00","2026-05-12 23:59","5.23"
"CAJICA - UMNG","2026-05-12 22:00","2026-05-12 22:59","4.71"
"CAJICA - UMNG","2026-05-12 21:00","2026-05-12 21:59","3.55"
"CAJICA - UMNG","2026-05-12 20:00","2026-05-12 20:59","2.42"
"CAJICA - UMNG","2026-05-12 19:00","2026-05-12 19:59","3.2"
"CAJICA - UMNG","2026-05-12 18:00","2026-05-12 18:59","4.7"
"CAJICA - UMNG","2026-05-12 17:00","2026-05-12 17:59","4.82"
"CAJICA - UMNG","2026-05-12 16:00","2026-05-12 16:59","4.28"
"CAJICA - UMNG","2026-05-12 15:00","2026-05-12 15:59","3.59"
"CAJICA - UMNG","2026-05-12 14:00","2026-05-12 14:59","3.23"
"CAJICA - UMNG","2026-05-12 13:00","2026-05-12 13:59","3.05"
"CAJICA - UMNG","2026-05-12 12:00","2026-05-12 12:59","4.1"
"CAJICA - UMNG","2026-05-12 11:00","2026-05-12 11:59","4.92"
"CAJICA - UMNG","2026-05-12 10:00","2026-05-12 10:59","5.61"
"CAJICA - UMNG","2026-05-12 09:00","2026-05-12 09:59","8.54"
"CAJICA - UMNG","2026-05-12 08:00","2026-05-12 08:59","9.37"
"CAJICA - UMNG","2026-05-12 07:00","2026-05-12 07:59","8.07"
"CAJICA - UMNG","2026-05-12 06:00","2026-05-12 06:59","7.14"
"CAJICA - UMNG","2026-05-12 05:00","2026-05-12 05:59","6.44"
"CAJICA - UMNG","2026-05-12 04:00","2026-05-12 04:59","6.46"
"CAJICA - UMNG","2026-05-12 03:00","2026-05-12 03:59","5.68"
"CAJICA - UMNG","2026-05-12 02:00","2026-05-12 02:59","4.04"
"CAJICA - UMNG","2026-05-12 01:00","2026-05-12 01:59","3.74"
"CAJICA - UMNG","2026-05-12 00:00","2026-05-12 00:59","2.53"
"CAJICA - UMNG","2026-05-11 23:00","2026-05-11 23:59","1.14"
"CAJICA - UMNG","2026-05-11 22:00","2026-05-11 22:59","3.74"
"CAJICA - UMNG","2026-05-11 21:00","2026-05-11 21:59","7.13"
"CAJICA - UMNG","2026-05-11 20:00","2026-05-11 20:59","6.66"
"CAJICA - UMNG","2026-05-11 19:00","2026-05-11 19:59","5.98"
"CAJICA - UMNG","2026-05-11 18:00","2026-05-11 18:59","6.63"
"CAJICA - UMNG","2026-05-11 17:00","2026-05-11 17:59","5.87"
"CAJICA - UMNG","2026-05-11 16:00","2026-05-11 16:59","5.36"
"CAJICA - UMNG","2026-05-11 15:00","2026-05-11 15:59","4.97"
"CAJICA - UMNG","2026-05-11 14:00","2026-05-11 14:59","4.91"
"CAJICA - UMNG","2026-05-11 13:00","2026-05-11 13:59","5.59"
"CAJICA - UMNG","2026-05-11 12:00","2026-05-11 12:59","5.77"
"CAJICA - UMNG","2026-05-11 11:00","2026-05-11 11:59","6.12"
"CAJICA - UMNG","2026-05-11 10:00","2026-05-11 10:59","8.13"
"CAJICA - UMNG","2026-05-11 09:00","2026-05-11 09:59","10.56"
"CAJICA - UMNG","2026-05-11 08:00","2026-05-11 08:59","12.08"
"CAJICA - UMNG","2026-05-11 07:00","2026-05-11 07:59","11.82"
"CAJICA - UMNG","2026-05-11 06:00","2026-05-11 06:59","11.87"
"CAJICA - UMNG","2026-05-11 05:00","2026-05-11 05:59","15.01"
"CAJICA - UMNG","2026-05-11 04:00","2026-05-11 04:59","16.96"
"CAJICA - UMNG","2026-05-11 03:00","2026-05-11 03:59","16.95"
"CAJICA - UMNG","2026-05-11 02:00","2026-05-11 02:59","16.82"
"CAJICA - UMNG","2026-05-11 01:00","2026-05-11 01:59","16.0"
"CAJICA - UMNG","2026-05-11 00:00","2026-05-11 00:59","15.45"
"CAJICA - UMNG","2026-05-10 23:00","2026-05-10 23:59","15.1"
"CAJICA - UMNG","2026-05-10 23:00","2026-05-10 23:59","15.1"
"CAJICA - UMNG","2026-05-10 22:00","2026-05-10 22:59","12.77"
"CAJICA - UMNG","2026-05-10 22:00","2026-05-10 22:59","12.77"
"CAJICA - UMNG","2026-05-10 21:00","2026-05-10 21:59","10.82"
"CAJICA - UMNG","2026-05-10 21:00","2026-05-10 21:59","10.82"
"CAJICA - UMNG","2026-05-10 20:00","2026-05-10 20:59","11.02"
"CAJICA - UMNG","2026-05-10 20:00","2026-05-10 20:59","11.02"
"CAJICA - UMNG","2026-05-10 19:00","2026-05-10 19:59","11.12"
"CAJICA - UMNG","2026-05-10 19:00","2026-05-10 19:59","11.12"
"CAJICA - UMNG","2026-05-10 18:00","2026-05-10 18:59","10.64"
"CAJICA - UMNG","2026-05-10 18:00","2026-05-10 18:59","10.64"
"CAJICA - UMNG","2026-05-10 17:00","2026-05-10 17:59","8.61"
"CAJICA - UMNG","2026-05-10 17:00","2026-05-10 17:59","8.61"
"CAJICA - UMNG","2026-05-10 16:00","2026-05-10 16:59","7.3"
"CAJICA - UMNG","2026-05-10 16:00","2026-05-10 16:59","7.3"
"CAJICA - UMNG","2026-05-10 15:00","2026-05-10 15:59","8.03"
"CAJICA - UMNG","2026-05-10 15:00","2026-05-10 15:59","8.03"
"CAJICA - UMNG","2026-05-10 14:00","2026-05-10 14:59","8.05"
"CAJICA - UMNG","2026-05-10 14:00","2026-05-10 14:59","8.05"
"CAJICA - UMNG","2026-05-10 13:00","2026-05-10 13:59","7.13"
"CAJICA - UMNG","2026-05-10 13:00","2026-05-10 13:59","7.13"
"CAJICA - UMNG","2026-05-10 12:00","2026-05-10 12:59","7.17"
"CAJICA - UMNG","2026-05-10 12:00","2026-05-10 12:59","7.17"
"CAJICA - UMNG","2026-05-10 11:00","2026-05-10 11:59","8.89"
"CAJICA - UMNG","2026-05-10 11:00","2026-05-10 11:59","8.89"
"CAJICA - UMNG","2026-05-10 10:00","2026-05-10 10:59","11.82"
"CAJICA - UMNG","2026-05-10 10:00","2026-05-10 10:59","11.82"
"CAJICA - UMNG","2026-05-10 09:00","2026-05-10 09:59","16.43"
"CAJICA - UMNG","2026-05-10 09:00","2026-05-10 09:59","16.43"
"CAJICA - UMNG","2026-05-10 08:00","2026-05-10 08:59","20.68"
"CAJICA - UMNG","2026-05-10 08:00","2026-05-10 08:59","20.68"
"CAJICA - UMNG","2026-05-10 07:00","2026-05-10 07:59","26.57"
"CAJICA - UMNG","2026-05-10 07:00","2026-05-10 07:59","26.57"
"CAJICA - UMNG","2026-05-10 06:00","2026-05-10 06:59","29.15"
"CAJICA - UMNG","2026-05-10 06:00","2026-05-10 06:59","29.15"
"CAJICA - UMNG","2026-05-10 05:00","2026-05-10 05:59","30.16"
"CAJICA - UMNG","2026-05-10 05:00","2026-05-10 05:59","30.16"
"CAJICA - UMNG","2026-05-10 04:00","2026-05-10 04:59","32.95"
"CAJICA - UMNG","2026-05-10 04:00","2026-05-10 04:59","32.95"
"CAJICA - UMNG","2026-05-10 03:00","2026-05-10 03:59","30.33"
"CAJICA - UMNG","2026-05-10 03:00","2026-05-10 03:59","30.33"
"CAJICA - UMNG","2026-05-10 02:00","2026-05-10 02:59","28.96"
"CAJICA - UMNG","2026-05-10 02:00","2026-05-10 02:59","28.96"
"CAJICA - UMNG","2026-05-10 01:00","2026-05-10 01:59","30.13"
"CAJICA - UMNG","2026-05-10 01:00","2026-05-10 01:59","30.13"
"CAJICA - UMNG","2026-05-10 00:00","2026-05-10 00:59","30.26"
"CAJICA - UMNG","2026-05-10 00:00","2026-05-10 00:59","30.26"
"CAJICA - UMNG","2026-05-09 23:00","2026-05-09 23:59","27.89"
"CAJICA - UMNG","2026-05-09 23:00","2026-05-09 23:59","27.89"
"CAJICA - UMNG","2026-05-09 22:00","2026-05-09 22:59","23.18"
"CAJICA - UMNG","2026-05-09 22:00","2026-05-09 22:59","23.18"
"CAJICA - UMNG","2026-05-09 21:00","2026-05-09 21:59","17.51"
"CAJICA - UMNG","2026-05-09 21:00","2026-05-09 21:59","17.51"
"CAJICA - UMNG","2026-05-09 20:00","2026-05-09 20:59","13.42"
"CAJICA - UMNG","2026-05-09 20:00","2026-05-09 20:59","13.42"
"CAJICA - UMNG","2026-05-09 19:00","2026-05-09 19:59","12.59"
"CAJICA - UMNG","2026-05-09 19:00","2026-05-09 19:59","12.59"
"CAJICA - UMNG","2026-05-09 18:00","2026-05-09 18:59","12.44"
"CAJICA - UMNG","2026-05-09 18:00","2026-05-09 18:59","12.44"
"CAJICA - UMNG","2026-05-09 17:00","2026-05-09 17:59","11.23"
"CAJICA - UMNG","2026-05-09 17:00","2026-05-09 17:59","11.23"
"CAJICA - UMNG","2026-05-09 16:00","2026-05-09 16:59","10.32"
"CAJICA - UMNG","2026-05-09 16:00","2026-05-09 16:59","10.32"
"CAJICA - UMNG","2026-05-09 15:00","2026-05-09 15:59","10.36"
"CAJICA - UMNG","2026-05-09 15:00","2026-05-09 15:59","10.36"
"CAJICA - UMNG","2026-05-09 14:00","2026-05-09 14:59","10.41"
"CAJICA - UMNG","2026-05-09 14:00","2026-05-09 14:59","10.41"
"CAJICA - UMNG","2026-05-09 13:00","2026-05-09 13:59","10.02"
"CAJICA - UMNG","2026-05-09 13:00","2026-05-09 13:59","10.02"
"CAJICA - UMNG","2026-05-09 12:00","2026-05-09 12:59","9.04"
"CAJICA - UMNG","2026-05-09 12:00","2026-05-09 12:59","9.04"
"CAJICA - UMNG","2026-05-09 11:00","2026-05-09 11:59","8.78"
"CAJICA - UMNG","2026-05-09 11:00","2026-05-09 11:59","8.78"
"CAJICA - UMNG","2026-05-09 10:00","2026-05-09 10:59","12.02"
"CAJICA - UMNG","2026-05-09 10:00","2026-05-09 10:59","12.02"
"CAJICA - UMNG","2026-05-09 09:00","2026-05-09 09:59","21.32"
"CAJICA - UMNG","2026-05-09 09:00","2026-05-09 09:59","21.32"
"CAJICA - UMNG","2026-05-09 08:00","2026-05-09 08:59","28.36"
"CAJICA - UMNG","2026-05-09 08:00","2026-05-09 08:59","28.36"
"CAJICA - UMNG","2026-05-09 07:00","2026-05-09 07:59","55.75"
"CAJICA - UMNG","2026-05-09 07:00","2026-05-09 07:59","55.75"
"CAJICA - UMNG","2026-05-09 06:00","2026-05-09 06:59","66.89"
"CAJICA - UMNG","2026-05-09 06:00","2026-05-09 06:59","66.89"
"CAJICA - UMNG","2026-05-09 05:00","2026-05-09 05:59","40.91"
"CAJICA - UMNG","2026-05-09 05:00","2026-05-09 05:59","40.91"
"CAJICA - UMNG","2026-05-09 04:00","2026-05-09 04:59","26.59"
"CAJICA - UMNG","2026-05-09 04:00","2026-05-09 04:59","26.59"
"CAJICA - UMNG","2026-05-09 03:00","2026-05-09 03:59","18.8"
"CAJICA - UMNG","2026-05-09 03:00","2026-05-09 03:59","18.8"
"CAJICA - UMNG","2026-05-09 02:00","2026-05-09 02:59","16.37"
"CAJICA - UMNG","2026-05-09 02:00","2026-05-09 02:59","16.37"
"CAJICA - UMNG","2026-05-09 01:00","2026-05-09 01:59","19.67"
"CAJICA - UMNG","2026-05-09 01:00","2026-05-09 01:59","19.67"
"CAJICA - UMNG","2026-05-09 00:00","2026-05-09 00:59","21.03"
"CAJICA - UMNG","2026-05-09 00:00","2026-05-09 00:59","21.03"
"CAJICA - UMNG","2026-05-08 23:00","2026-05-08 23:59","18.88"
"CAJICA - UMNG","2026-05-08 23:00","2026-05-08 23:59","18.88"
"CAJICA - UMNG","2026-05-08 22:00","2026-05-08 22:59","15.73"
"CAJICA - UMNG","2026-05-08 22:00","2026-05-08 22:59","15.73"
"CAJICA - UMNG","2026-05-08 21:00","2026-05-08 21:59","12.34"
"CAJICA - UMNG","2026-05-08 21:00","2026-05-08 21:59","12.34"
"CAJICA - UMNG","2026-05-08 20:00","2026-05-08 20:59","11.15"
"CAJICA - UMNG","2026-05-08 20:00","2026-05-08 20:59","11.15"
"CAJICA - UMNG","2026-05-08 19:00","2026-05-08 19:59","9.22"
"CAJICA - UMNG","2026-05-08 19:00","2026-05-08 19:59","9.22"
"CAJICA - UMNG","2026-05-08 18:00","2026-05-08 18:59","7.62"
"CAJICA - UMNG","2026-05-08 18:00","2026-05-08 18:59","7.62"
"CAJICA - UMNG","2026-05-08 17:00","2026-05-08 17:59","6.97"
"CAJICA - UMNG","2026-05-08 17:00","2026-05-08 17:59","6.97"
"CAJICA - UMNG","2026-05-08 16:00","2026-05-08 16:59","6.1"
"CAJICA - UMNG","2026-05-08 16:00","2026-05-08 16:59","6.1"
"CAJICA - UMNG","2026-05-08 15:00","2026-05-08 15:59","5.38"
"CAJICA - UMNG","2026-05-08 15:00","2026-05-08 15:59","5.38"
"CAJICA - UMNG","2026-05-08 14:00","2026-05-08 14:59","5.14"
"CAJICA - UMNG","2026-05-08 14:00","2026-05-08 14:59","5.14"
"CAJICA - UMNG","2026-05-08 13:00","2026-05-08 13:59","4.63"
"CAJICA - UMNG","2026-05-08 13:00","2026-05-08 13:59","4.63"
"CAJICA - UMNG","2026-05-08 12:00","2026-05-08 12:59","4.4"
"CAJICA - UMNG","2026-05-08 12:00","2026-05-08 12:59","4.4"
"CAJICA - UMNG","2026-05-08 11:00","2026-05-08 11:59","5.4"
"CAJICA - UMNG","2026-05-08 11:00","2026-05-08 11:59","5.4"
"CAJICA - UMNG","2026-05-08 10:00","2026-05-08 10:59","11.25"
"CAJICA - UMNG","2026-05-08 10:00","2026-05-08 10:59","11.25"
"CAJICA - UMNG","2026-05-08 09:00","2026-05-08 09:59","15.86"
"CAJICA - UMNG","2026-05-08 09:00","2026-05-08 09:59","15.86"
"CAJICA - UMNG","2026-05-08 08:00","2026-05-08 08:59","11.7"
"CAJICA - UMNG","2026-05-08 08:00","2026-05-08 08:59","11.7"
"CAJICA - UMNG","2026-05-08 07:00","2026-05-08 07:59","7.84"
"CAJICA - UMNG","2026-05-08 07:00","2026-05-08 07:59","7.84"
"CAJICA - UMNG","2026-05-08 06:00","2026-05-08 06:59","9.46"
"CAJICA - UMNG","2026-05-08 06:00","2026-05-08 06:59","9.46"
"CAJICA - UMNG","2026-05-08 05:00","2026-05-08 05:59","11.69"
"CAJICA - UMNG","2026-05-08 05:00","2026-05-08 05:59","11.69"
"CAJICA - UMNG","2026-05-08 04:00","2026-05-08 04:59","12.85"
"CAJICA - UMNG","2026-05-08 04:00","2026-05-08 04:59","12.85"
"CAJICA - UMNG","2026-05-08 03:00","2026-05-08 03:59","13.55"
"CAJICA - UMNG","2026-05-08 03:00","2026-05-08 03:59","13.55"
"CAJICA - UMNG","2026-05-08 02:00","2026-05-08 02:59","12.51"
"CAJICA - UMNG","2026-05-08 02:00","2026-05-08 02:59","12.51"
"CAJICA - UMNG","2026-05-08 01:00","2026-05-08 01:59","12.37"
"CAJICA - UMNG","2026-05-08 01:00","2026-05-08 01:59","12.37"
"CAJICA - UMNG","2026-05-08 00:00","2026-05-08 00:59","12.81"
"CAJICA - UMNG","2026-05-08 00:00","2026-05-08 00:59","12.81"
"CAJICA - UMNG","2026-05-07 23:00","2026-05-07 23:59","11.37"
"CAJICA - UMNG","2026-05-07 23:00","2026-05-07 23:59","11.37"
"CAJICA - UMNG","2026-05-07 22:00","2026-05-07 22:59","11.46"
"CAJICA - UMNG","2026-05-07 22:00","2026-05-07 22:59","11.46"
"CAJICA - UMNG","2026-05-07 21:00","2026-05-07 21:59","10.7"
"CAJICA - UMNG","2026-05-07 21:00","2026-05-07 21:59","10.7"
"CAJICA - UMNG","2026-05-07 20:00","2026-05-07 20:59","7.46"
"CAJICA - UMNG","2026-05-07 20:00","2026-05-07 20:59","7.46"
"CAJICA - UMNG","2026-05-07 19:00","2026-05-07 19:59","5.35"
"CAJICA - UMNG","2026-05-07 19:00","2026-05-07 19:59","5.35"
"CAJICA - UMNG","2026-05-07 18:00","2026-05-07 18:59","4.42"
"CAJICA - UMNG","2026-05-07 18:00","2026-05-07 18:59","4.42"
"CAJICA - UMNG","2026-05-07 17:00","2026-05-07 17:59","4.5"
"CAJICA - UMNG","2026-05-07 17:00","2026-05-07 17:59","4.5"
"CAJICA - UMNG","2026-05-07 16:00","2026-05-07 16:59","5.01"
"CAJICA - UMNG","2026-05-07 16:00","2026-05-07 16:59","5.01"
"CAJICA - UMNG","2026-05-07 15:00","2026-05-07 15:59","5.21"
"CAJICA - UMNG","2026-05-07 15:00","2026-05-07 15:59","5.21"
"CAJICA - UMNG","2026-05-07 14:00","2026-05-07 14:59","6.07"
"CAJICA - UMNG","2026-05-07 14:00","2026-05-07 14:59","6.07"
"CAJICA - UMNG","2026-05-07 13:00","2026-05-07 13:59","7.39"
"CAJICA - UMNG","2026-05-07 13:00","2026-05-07 13:59","7.39"
"CAJICA - UMNG","2026-05-07 12:00","2026-05-07 12:59","7.57"
"CAJICA - UMNG","2026-05-07 12:00","2026-05-07 12:59","7.57"
"CAJICA - UMNG","2026-05-07 11:00","2026-05-07 11:59","8.69"
"CAJICA - UMNG","2026-05-07 11:00","2026-05-07 11:59","8.69"
"CAJICA - UMNG","2026-05-07 10:00","2026-05-07 10:59","14.45"
"CAJICA - UMNG","2026-05-07 10:00","2026-05-07 10:59","14.45"
"CAJICA - UMNG","2026-05-07 09:00","2026-05-07 09:59","18.68"
"CAJICA - UMNG","2026-05-07 09:00","2026-05-07 09:59","18.68"
"CAJICA - UMNG","2026-05-07 08:00","2026-05-07 08:59","14.71"
"CAJICA - UMNG","2026-05-07 08:00","2026-05-07 08:59","14.71"
"CAJICA - UMNG","2026-05-07 07:00","2026-05-07 07:59","10.7"
"CAJICA - UMNG","2026-05-07 07:00","2026-05-07 07:59","10.7"
"CAJICA - UMNG","2026-05-07 06:00","2026-05-07 06:59","15.88"
"CAJICA - UMNG","2026-05-07 06:00","2026-05-07 06:59","15.88"
"CAJICA - UMNG","2026-05-07 05:00","2026-05-07 05:59","21.81"
"CAJICA - UMNG","2026-05-07 05:00","2026-05-07 05:59","21.81"
"CAJICA - UMNG","2026-05-07 04:00","2026-05-07 04:59","21.76"
"CAJICA - UMNG","2026-05-07 04:00","2026-05-07 04:59","21.76"
"CAJICA - UMNG","2026-05-07 03:00","2026-05-07 03:59","20.09"
"CAJICA - UMNG","2026-05-07 03:00","2026-05-07 03:59","20.09"
"CAJICA - UMNG","2026-05-07 02:00","2026-05-07 02:59","18.11"
"CAJICA - UMNG","2026-05-07 02:00","2026-05-07 02:59","18.11"
"CAJICA - UMNG","2026-05-07 01:00","2026-05-07 01:59","17.61"
"CAJICA - UMNG","2026-05-07 01:00","2026-05-07 01:59","17.61"
"CAJICA - UMNG","2026-05-07 00:00","2026-05-07 00:59","17.34"
"CAJICA - UMNG","2026-05-07 00:00","2026-05-07 00:59","17.34"
"CAJICA - UMNG","2026-05-06 23:00","2026-05-06 23:59","17.27"
"CAJICA - UMNG","2026-05-06 23:00","2026-05-06 23:59","17.27"
"CAJICA - UMNG","2026-05-06 22:00","2026-05-06 22:59","15.88"
"CAJICA - UMNG","2026-05-06 22:00","2026-05-06 22:59","15.88"
"CAJICA - UMNG","2026-05-06 21:00","2026-05-06 21:59","12.35"
"CAJICA - UMNG","2026-05-06 21:00","2026-05-06 21:59","12.35"
"CAJICA - UMNG","2026-05-06 20:00","2026-05-06 20:59","10.02"
"CAJICA - UMNG","2026-05-06 20:00","2026-05-06 20:59","10.02"
"CAJICA - UMNG","2026-05-06 19:00","2026-05-06 19:59","8.8"
"CAJICA - UMNG","2026-05-06 19:00","2026-05-06 19:59","8.8"
"CAJICA - UMNG","2026-05-06 18:00","2026-05-06 18:59","8.05"
"CAJICA - UMNG","2026-05-06 18:00","2026-05-06 18:59","8.05"
"CAJICA - UMNG","2026-05-06 17:00","2026-05-06 17:59","7.24"
"CAJICA - UMNG","2026-05-06 17:00","2026-05-06 17:59","7.24"
"CAJICA - UMNG","2026-05-06 16:00","2026-05-06 16:59","6.75"
"CAJICA - UMNG","2026-05-06 16:00","2026-05-06 16:59","6.75"
"CAJICA - UMNG","2026-05-06 15:00","2026-05-06 15:59","6.24"
"CAJICA - UMNG","2026-05-06 15:00","2026-05-06 15:59","6.24"
"CAJICA - UMNG","2026-05-06 14:00","2026-05-06 14:59","5.73"
"CAJICA - UMNG","2026-05-06 14:00","2026-05-06 14:59","5.73"
"CAJICA - UMNG","2026-05-06 13:00","2026-05-06 13:59","5.69"
"CAJICA - UMNG","2026-05-06 13:00","2026-05-06 13:59","5.69"
"CAJICA - UMNG","2026-05-06 12:00","2026-05-06 12:59","5.79"
"CAJICA - UMNG","2026-05-06 12:00","2026-05-06 12:59","5.79"
"CAJICA - UMNG","2026-05-06 11:00","2026-05-06 11:59","5.77"
"CAJICA - UMNG","2026-05-06 11:00","2026-05-06 11:59","5.77"
"CAJICA - UMNG","2026-05-06 10:00","2026-05-06 10:59","6.23"
"CAJICA - UMNG","2026-05-06 10:00","2026-05-06 10:59","6.23"
"CAJICA - UMNG","2026-05-06 09:00","2026-05-06 09:59","13.9"
"CAJICA - UMNG","2026-05-06 09:00","2026-05-06 09:59","13.9"
"CAJICA - UMNG","2026-05-06 08:00","2026-05-06 08:59","23.87"
"CAJICA - UMNG","2026-05-06 08:00","2026-05-06 08:59","23.87"
"CAJICA - UMNG","2026-05-06 07:00","2026-05-06 07:59","21.1"
"CAJICA - UMNG","2026-05-06 07:00","2026-05-06 07:59","21.1"
"CAJICA - UMNG","2026-05-06 06:00","2026-05-06 06:59","15.38"
"CAJICA - UMNG","2026-05-06 06:00","2026-05-06 06:59","15.38"
"CAJICA - UMNG","2026-05-06 05:00","2026-05-06 05:59","16.25"
"CAJICA - UMNG","2026-05-06 05:00","2026-05-06 05:59","16.25"
"CAJICA - UMNG","2026-05-06 04:00","2026-05-06 04:59","17.74"
"CAJICA - UMNG","2026-05-06 04:00","2026-05-06 04:59","17.74"
"CAJICA - UMNG","2026-05-06 03:00","2026-05-06 03:59","16.79"
"CAJICA - UMNG","2026-05-06 03:00","2026-05-06 03:59","16.79"
"CAJICA - UMNG","2026-05-06 02:00","2026-05-06 02:59","16.95"
"CAJICA - UMNG","2026-05-06 02:00","2026-05-06 02:59","16.95"
"CAJICA - UMNG","2026-05-06 01:00","2026-05-06 01:59","18.88"
"CAJICA - UMNG","2026-05-06 01:00","2026-05-06 01:59","18.88"
"CAJICA - UMNG","2026-05-06 00:00","2026-05-06 00:59","18.32"
"CAJICA - UMNG","2026-05-06 00:00","2026-05-06 00:59","18.32"
"CAJICA - UMNG","2026-05-05 23:00","2026-05-05 23:59","15.36"
"CAJICA - UMNG","2026-05-05 23:00","2026-05-05 23:59","15.36"
"CAJICA - UMNG","2026-05-05 22:00","2026-05-05 22:59","12.55"
"CAJICA - UMNG","2026-05-05 22:00","2026-05-05 22:59","12.55"
